"id","facility_construction_status","facility_name","naic_code","facility_category","facility_type","target_saving","display_pic_url","unit_number","street_number","street_name","city","country","province","postal_code","address","sector","gross_floor_area","number_of_storeys","occupancy","number_of_building","company_id","facility_id_general_status","facility_id_submission_status","ng_distribution_company","ng_distribution_company_data_extraction","longitude","latitude","facility_bas","facility_bas_connectivity","is_approved","approved_by","is_active","created_at","updated_at","created_by","updated_by","total_electricity_savings","energy_savings","total_incentive_earned","benchmarking_eui","facility_nickname","year_of_construction","facility_ubi","serial_number"
352,NULL,"Wildcat Hills 10-20-026-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_102109_unknown1749661966141.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A12%3A46Z&sr=b&sp=r&sig=ZtcOupzPymd2cCcCROOKImpYZ09FIrq49ts%2F9r4noU0%3D","51°14'19""N 114°39'36""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 17:13:02.957","2025-06-12 19:32:26.686",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11
353,NULL,"Wildcat Hills 11-03-028-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_149763_unknown1749662257672.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A17%3A37Z&sr=b&sp=r&sig=cEc5xOock1Iu9VP1ZKxf6VbaeFsarrjX563U%2BF%2FV9Ic%3D","51°22'00""N 114°45'48""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 17:17:40.356","2025-06-12 19:33:25.873",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12
354,NULL,"Wildcat Hills 11-13-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_80761_unknown1749662465345.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A21%3A05Z&sr=b&sp=r&sig=EBULhmFcbjgwwRzUbxMTFaQBdeJEHtylr8wLVzxOAcM%3D","51°18'31""N 114°43'01""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 17:21:08.79","2025-06-12 19:34:19.755",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
355,NULL,"Wildcat Hills 15-12-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_53578_unknown1749662651587.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A24%3A11Z&sr=b&sp=r&sig=nVPkl4QVgke5hd8ehLPLoZSsFarVfVYGQKsXlWBPlyY%3D","51°17'56""N 114°42'44""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 17:24:14.012","2025-06-12 19:35:08.762",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
356,NULL,"Wildcat Hills 16-23-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_101948_unknown1749662937229.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A28%3A57Z&sr=b&sp=r&sig=%2F7OGzhiwGfbmDIG%2FTQ%2FYan4hs%2BRWJaguXcxiwJGUKiU%3D","51°19'42""N 114°43'45""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 17:29:08.016","2025-06-12 19:10:35.663",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15
357,NULL,"vbnv","237310","237","237310",NULL,NULL,"","44","345","Dewrty","Canada","Alberta","A1A1A1",NULL,"23",NULL,NULL,NULL,NULL,499,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-12 13:51:56.38","2025-07-08 20:24:29.187",754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
358,NULL,"sad","111940","111","111940",NULL,NULL,"","123","asd","asd","Canada","Alberta","t4t4t4",NULL,"11",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-12 15:34:44.334","2025-06-13 14:24:53.238",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
359,NULL,"s","562990","562","562990",NULL,NULL,"","123","ASD","ASD","Canada","Alberta","r3r3r3",NULL,"56",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-12 15:38:40.711","2025-06-13 14:24:54.92",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9
360,NULL,"sad","111994","111","111994",NULL,NULL,"","12","sad","sad","Canada","Alberta","r3r3r3",NULL,"11",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-12 16:07:49.703","2025-06-13 14:24:56.331",817,817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10
361,NULL,"Wildcat Hills 10-06-027-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_76584_unknown1749755686684.pdf?sv=2025-05-05&spr=https&se=2035-06-12T19%3A14%3A46Z&sr=b&sp=r&sig=KboSCCZNEyoPCxjlX9Aeelwm4QrEsPkbVWC3FZvJP6w%3D","51°16'52""N 114°41'24""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-12 19:20:38.229","2025-06-12 19:22:22.04",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16
362,NULL,"City of Grande Prairie Service Centre","561110","561","561110",NULL,"https://semiproduploads.blob.core.windows.net/files/_9919_unknown1749761461655.jpg?sv=2025-05-05&spr=https&se=2035-06-12T20%3A51%3A01Z&sr=b&sp=r&sig=qVtUwrfBHVSpxoDCK9NW%2B1tV6vKtFV2QcVPPE%2BfysKQ%3D","","9505","112 Street","Grande Prairie","Canada","Alberta","T8V6H8",NULL,"56",NULL,NULL,NULL,NULL,539,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-12 20:51:28.42","2025-06-19 16:49:10.69",819,819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
363,NULL,"Black Velvet Distillery","312140","312","312140",NULL,NULL,"","2925","9th Ave North","Lethbridge","Canada","Alberta","T1H5E3",NULL,"31",NULL,NULL,NULL,NULL,540,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-12 22:19:10.748","2025-06-12 22:26:18.445",821,821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
364,NULL,"FacilityTest13062025","111120","111","111120",NULL,NULL,"","1","str","cas","Canada","Alberta","x1x1x1",NULL,"11",NULL,NULL,NULL,NULL,22,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 10:40:20.332","2025-07-08 20:16:06.723",132,132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
365,NULL,"Chamber of secrets","237120","237","237120",NULL,NULL,"","2","22","I can put any city","Canada","Alberta","A1A1A1",NULL,"23",NULL,NULL,NULL,NULL,541,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 13:09:56.487","2025-07-08 20:24:37.129",822,822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
366,NULL,"Askaban","114113","114","114113",NULL,NULL,"","21","22","Does not matter","Canada","Alberta","A1A1A1",NULL,"11",NULL,NULL,NULL,NULL,541,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 13:46:04.452","2025-07-08 20:24:43.808",823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
367,NULL,"New test","322212","322","322212",NULL,NULL,"","22","2313","Calgary","Canada","Alberta","A1A1A1",NULL,"31",NULL,NULL,NULL,NULL,541,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 13:51:03.894","2025-06-13 14:28:23.937",822,822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
368,NULL,"sdaasd","111411","111","111411",NULL,NULL,"","123","asd","asd","Canada","Alberta","t4t4t4",NULL,"11",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 14:33:31.345","2025-06-13 14:38:01.726",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
369,NULL,"1","111421","111","111421",NULL,NULL,"","12","sad","sa","Canada","Alberta","r3r3r3",NULL,"11",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 14:39:29.035","2025-06-23 16:22:56.21",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
370,NULL,"ase","211142","211","211142",NULL,NULL,"","12","sad","asd","Canada","Alberta","r3r3r3",NULL,"21",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 14:44:47.724","2025-06-23 16:22:58.181",816,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
371,NULL,"123","237210","237","237210",NULL,NULL,"","12","aasd","asd","Canada","Alberta","r3r3r3",NULL,"23",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 14:46:56.03","2025-06-23 16:23:00.179",816,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
372,NULL,"2222","111421","111","111421",NULL,NULL,"","123","123","aa","Canada","Alberta","r3r3r3",NULL,"11",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 14:50:49.487","2025-06-23 16:23:01.852",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
373,NULL,"Test facility","112391","112","112391",NULL,NULL,"","123","Maple Street","Calgary","Canada","Alberta","A1A1A1",NULL,"11",NULL,NULL,NULL,NULL,70,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-13 15:54:16.796","2025-07-08 20:16:19.079",131,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15
374,NULL,"Water Treatment Plant","221310","221","221310",NULL,NULL,"","52.791079, -115.335022","52.791079, -115.335022","Alhambra","Canada","Alberta","A1A1A1",NULL,"22",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:17:21.35","2025-06-16 21:19:19.124",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
375,NULL,"Core Pumphouse","221310","221","221310",NULL,NULL,"","52.705240, -115.275160","52.705240, -115.275160","Alhambra","Canada","Alberta","A1A1A1",NULL,"22",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:24:38.785","2025-06-16 21:25:46.427",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
376,NULL,"Public Works Building #1","561210","561","561210",NULL,NULL,"","52.704790, -115.279956","52.704790, -115.279956","Alhambra","Canada","Alberta","A1A1A1",NULL,"56",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:37:02.41","2025-06-16 21:37:45.5",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
377,NULL,"Public Works Building #2","561210","561","561210",NULL,NULL,"","52.732959, -115.309990","52.732959, -115.309990","Alhambra","Canada","Alberta","A1A1A1",NULL,"56",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:38:42.772","2025-06-16 21:39:47.226",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
378,NULL,"Community Centre Pumphouse","221310","221","221310",NULL,NULL,"","52.704539, -115.282981","52.704539, -115.282981","Alhambra","Canada","Alberta","T4T0A3",NULL,"22",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:41:57.278","2025-06-16 21:42:45.901",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
379,NULL,"Truckstop Pumphouse","221310","221","221310",NULL,NULL,"","52.852983, -115.498884","52.852983, -115.498884","Alhambra","Canada","Alberta","A1A1A1",NULL,"22",NULL,NULL,NULL,NULL,545,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-16 21:44:00.316","2025-06-16 21:45:42.036",831,831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
380,NULL,"Lethbridge Water Treatment Plant","221310","221","221310",NULL,NULL,"","19","Botterill Bottom Road South","Lethbridge","Canada","Alberta","T1J3Z2",NULL,"22",NULL,NULL,NULL,NULL,547,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-17 13:57:50.19","2025-07-03 14:46:52.804",833,833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
381,NULL,"Seal 09-15-084-14 W5M","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_138920_unknown1750182418983.jpg?sv=2025-05-05&spr=https&se=2035-06-17T17%3A46%3A59Z&sr=b&sp=r&sig=%2Fr1SIwdaFaiqcYHeyRko5qTlQ1WSH2If8rcw1MOPPmg%3D","9705","100","Street","Peace River","Canada","Alberta","T8S1J7",NULL,"21",NULL,NULL,NULL,NULL,549,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-17 17:47:07.869","2025-06-17 17:52:57.315",835,835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
382,NULL,"Oraizen Automotive","332710","332","332710",NULL,"https://semiproduploads.blob.core.windows.net/files/_253106_unknown1750189687086.jpg?sv=2025-05-05&spr=https&se=2035-06-17T19%3A48%3A07Z&sr=b&sp=r&sig=3c5VPs6QgzVDoN5GlyQeSjM4R%2BI4Pz5romR1lZzpcK4%3D","","53.49762280973794 - 6025 ","113.49710696031207 - 104 St NW","Edmonton","Canada","Alberta","T6H2K6",NULL,"31",NULL,NULL,NULL,NULL,550,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-17 18:09:46.515","2025-06-17 19:48:10.91",836,836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
383,NULL,"Demo","562920","562","562920",NULL,NULL,"","3","321","Qwerty","Canada","Alberta","A1A1A1",NULL,"56",NULL,NULL,NULL,NULL,552,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-18 13:47:52.595","2025-07-08 20:23:55.324",839,839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
384,NULL,"Water Treatment Plant","221310","221","221310",NULL,NULL,"","56.142307, -113.859714","56.142307, -113.859714","Wabasca ","Canada","Alberta","T0G2K0",NULL,"22",NULL,NULL,NULL,NULL,554,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-18 16:14:08.218","2025-06-18 16:15:15.543",841,841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
385,NULL,"Public Works Building","561210","561","561210",NULL,NULL,"","55.956010, -113.773254","55.956010, -113.773254","Wabasca Desmarais","Canada","Alberta","T0H2B0",NULL,"56",NULL,NULL,NULL,NULL,554,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-18 16:19:19.956","2025-06-18 16:20:34.82",841,841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
386,NULL,"Reunion Terrasse Lift Station","221320","221","221320",NULL,"https://semiproduploads.blob.core.windows.net/files/_2467166_unknown1750344794752.PNG?sv=2025-05-05&spr=https&se=2035-06-19T14%3A53%3A14Z&sr=b&sp=r&sig=Y%2F21wRwMxJhp6adlMICQJrxJJbqZBkv8Z1%2Bhoz6Byso%3D","","1873","Reunion Terrace NW","Airdrie","Canada","Alberta","T4B3P9",NULL,"22",NULL,NULL,NULL,NULL,538,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 14:54:40.24","2025-06-19 15:09:07.379",818,818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
387,NULL,"Blue Ridge Lumber","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_30972_unknown1750348157368.webp?sv=2025-05-05&spr=https&se=2035-06-19T15%3A49%3A17Z&sr=b&sp=r&sig=Z7hJNFn7PQ9gzcuUYjtz3KxLvgEplYR2wZXH%2BfZ1ui4%3D","","595007","HWY 658","Blue Ridge","Canada","Alberta","T0E0B0",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 15:50:19.297","2025-06-19 16:59:26.03",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
388,NULL,"Slave Lake Veneer","321211","321","321211",NULL,"https://semiproduploads.blob.core.windows.net/files/_40070_unknown1750352612281.webp?sv=2025-05-05&spr=https&se=2035-06-19T17%3A03%3A32Z&sr=b&sp=r&sig=x33%2Fxdm%2FXI6ukB%2Ba8IQFS7kgxE4EoQaddCkhCjZlJdI%3D","","#642","Mitsue Industrial Park West","Slave Lake","Canada","Alberta","T0G2A0",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 17:04:12.995","2025-06-19 19:00:51.91",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
389,NULL,"Wesco Calgary","236220","236","236220",NULL,NULL,"","11195","42 St. Southeast, Bay #10","Calgary","Canada","Alberta","T2C0J9",NULL,"23",NULL,NULL,NULL,NULL,562,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 19:04:13.116","2025-06-19 19:04:13.116",850,850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
390,NULL,"Manning Forest Products","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_19399_unknown1750359993880.jpg?sv=2025-05-05&spr=https&se=2035-06-19T19%3A06%3A33Z&sr=b&sp=r&sig=jOzcDV7j16RwGPSHE0q5fMcoi5DtW%2B79v32QVdDmTMg%3D","","AB-691","North of Manning","Manning","Canada","Alberta","T0H2M0",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 19:08:12.36","2025-06-19 19:28:21.09",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
391,NULL,"West Fraser LVL","321211","321","321211",NULL,"https://semiproduploads.blob.core.windows.net/files/_49550_unknown1750364474621.webp?sv=2025-05-05&spr=https&se=2035-06-19T20%3A21%3A14Z&sr=b&sp=r&sig=dITeSSInBIVrbFUTvp8nBcq9meGubGp8xt460LTnFX8%3D","","AB-752","Secondary Highway 752","Rocky Mountain House","Canada","Alberta","T4T1B3",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 20:24:29.006","2025-06-19 23:11:19.674",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
392,NULL,"Edson Forest Products","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_26348_unknown1750376077423.webp?sv=2025-05-05&spr=https&se=2035-06-19T23%3A34%3A37Z&sr=b&sp=r&sig=WY%2BPmTo2sFJCkhj0XIj6k9n2oHdK1lB6q2gmgXQh2hQ%3D","","53115","Highway 47","Edson","Canada","Alberta","T7E1V2",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-19 23:35:16.534","2025-06-19 23:58:04.81",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7
393,NULL,"High Prairie Forest Products","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_28950_unknown1750435882281.jpg?sv=2025-05-05&spr=https&se=2035-06-20T16%3A11%3A22Z&sr=b&sp=r&sig=pAeE%2F9l4PY3cnMDJ%2B2y2p3Mvg%2BVlUD5uiZXvITwOhWw%3D","","5115","53 Street","High Prairie","Canada","Alberta","T0G1E0",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-20 16:16:14.103","2025-06-20 16:59:08.304",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
394,NULL,"Hinton Wood Products","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_48026_unknown1750438993476.webp?sv=2025-05-05&spr=https&se=2035-06-20T17%3A03%3A13Z&sr=b&sp=r&sig=1WGsW8Q6jGp6Tonb6svhxgoQKgauhTaHbxVtSmghNgI%3D","","99","West River Road","Hinton","Canada","Alberta","T7V1Y7",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-20 17:03:51.466","2025-06-20 17:50:35.929",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9
395,NULL,"Sundre Forest Products","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_50726_unknown1750441937064.jpg?sv=2025-05-05&spr=https&se=2035-06-20T17%3A52%3A17Z&sr=b&sp=r&sig=lL5HJRcZFwihNUdABHq9oGvALN6ZaD8e4rVfKj6XLak%3D","","5541","Highway 584","Sundre","Canada","Alberta","T0M1X0",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-20 17:53:06.663","2025-06-20 18:09:56.085",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10
396,NULL,"Cochrane Sawmill","321111","321","321111",NULL,"https://semiproduploads.blob.core.windows.net/files/_1684998_unknown1750443525279.webp?sv=2025-05-05&spr=https&se=2035-06-20T18%3A18%3A45Z&sr=b&sp=r&sig=8xbWmsbhnQXA1Tla9z9PwD1PWzXPHOqIGSUXTBcTpYU%3D","","305","Griffin RD W","Cochrane","Canada","Alberta","T4C2C4",NULL,"31",NULL,NULL,NULL,NULL,455,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-20 18:19:17.042","2025-06-20 18:35:09.235",687,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11
397,NULL,"Test Shop","333130","333","333130",NULL,NULL,"","123","Test Street","Calgary","Canada","Alberta","T2J1K5",NULL,"31",NULL,NULL,NULL,NULL,564,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-23 15:57:46.01","2025-07-08 20:16:24.413",854,854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
398,NULL,"a1","211110","211","211110",NULL,NULL,"","33","Tes","Calgary","Canada","Alberta","T3T3T3",NULL,"21",NULL,NULL,NULL,NULL,536,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-23 16:25:49.465","2025-06-23 16:27:09.66",815,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
399,NULL,"a2","114210","114","114210",NULL,NULL,"","66","kkk","uuu","Canada","Alberta","t4t4t4",NULL,"11",NULL,NULL,NULL,NULL,536,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-23 16:31:04.403","2025-07-08 13:25:12.614",816,816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7
400,NULL,"Test ","212210","212","212210",NULL,NULL,"","123","fake street","Calgary","Canada","Alberta","T2J0G3",NULL,"21",NULL,NULL,NULL,NULL,566,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-23 17:32:26.834","2025-07-08 20:16:29.828",856,856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
401,NULL,"Test Facility","237990","237","237990",NULL,NULL,"","123","Test","Calgary","Canada","Alberta","A1A1A1",NULL,"23",NULL,NULL,NULL,NULL,568,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-23 21:47:45.989","2025-07-08 20:16:42.799",858,858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
402,NULL,"Doef's Greenhouses Ltd.","111419","111","111419",NULL,"https://semiproduploads.blob.core.windows.net/files/_3294977_unknown1750784982332.jpeg?sv=2025-05-05&spr=https&se=2035-06-24T17%3A09%3A42Z&sr=b&sp=r&sig=XsLbAencO6PUF2jfPEFCNObTw%2BIVbD0JRJ5VucLOv6I%3D","","41117","Hwy 792","Lacombe","Canada","Alberta","T4L2N3",NULL,"11",NULL,NULL,NULL,NULL,569,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 17:10:26.554","2025-06-24 17:38:59.763",859,859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
403,NULL,"Busby Pump House","221310","221","221310",NULL,NULL,"","4915 ","49 street","Busby","Canada","Alberta","T0G0H0",NULL,"22",NULL,NULL,NULL,NULL,462,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 19:59:08.772","2025-07-08 04:26:02.581",698,698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
404,NULL,"Dapp Pump House","221310","221","221310",NULL,NULL,"","5010","50 Street","Dapp","Canada","Alberta","T0G0S0",NULL,"22",NULL,NULL,NULL,NULL,462,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 20:06:45.487","2025-07-08 04:25:28.34",698,698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
405,NULL,"Fawcett Pump House","221310","221","221310",NULL,NULL,"","4902","49 Avenue","Fawcett","Canada","Alberta","T0G0Y0",NULL,"22",NULL,NULL,NULL,NULL,462,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 20:09:20.776","2025-06-24 20:09:55.33",698,698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
406,NULL,"Jarvie Pump House","221310","221","221310",NULL,NULL,"","5002","50 Avenue","Jarvie","Canada","Alberta","T0G0B0",NULL,"22",NULL,NULL,NULL,NULL,462,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 20:10:53.894","2025-06-24 20:11:29.28",698,698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
407,NULL,"Pibroch Pump House","221310","221","221310",NULL,NULL,"","4707","50 Street","Pibroch","Canada","Alberta","T0G2L0",NULL,"22",NULL,NULL,NULL,NULL,462,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-24 20:12:23.785","2025-06-24 20:12:47.533",698,698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
